"Var1","Var2","value","year"
"R717","R741_R1232",0.801111436092425,"2019"
"R728","R741_R1232",0.58865671641791,"2019"
"R729","R741_R1232",0.349667271627344,"2019"
"R730","R741_R1232",0.062561956162573,"2019"
"R734","R741_R1232",0.515608409428753,"2019"
"R738","R741_R1232",0.469289555618455,"2019"
"R739","R741_R1232",0.398543528632903,"2019"
"R741_R1232","R741_R1232",1,"2019"
"R745","R741_R1232",0.78660343805572,"2019"
"R747","R741_R1232",0.852289512555391,"2019"
"R750","R741_R1232",0.782383419689119,"2019"
"R799","R741_R1232",0.631182795698925,"2019"
"R831_R1034","R741_R1232",0.2875,"2019"
"R832","R741_R1232",0.177536231884058,"2019"
"R833","R741_R1232",0.677629713637652,"2019"
"R835","R741_R1232",0.311975087288855,"2019"
"R837_R1118_R1358_L1228_L1326","R741_R1232",0.316498921639109,"2019"
"R838","R741_R1232",0.340318825004478,"2019"
"R840","R741_R1232",0.327336148338535,"2019"
"R850","R741_R1232",0.159714393085306,"2019"
"R854","R741_R1232",0.605670103092783,"2019"
"R855","R741_R1232",0.828249648052558,"2019"
"R856","R741_R1232",0.798382437897169,"2019"
"R857","R741_R1232",0.590132827324478,"2019"
"R860","R741_R1232",0.467177242888403,"2019"
"R864","R741_R1232",0.713231904103273,"2019"
"R865","R741_R1232",0.42005718055861,"2019"
"R866","R741_R1232",0.37970504072199,"2019"
"R867","R741_R1232",0.907395069953364,"2019"
"R870","R741_R1232",0.427692307692308,"2019"
"R872","R741_R1232",0.482278900298112,"2019"
"R874","R741_R1232",0.055231014338821,"2019"
"R878","R741_R1232",0.663865546218487,"2019"
"R879","R741_R1232",1,"2019"
"R882","R741_R1232",0.868529170090386,"2019"
"R883","R741_R1232",1,"2019"
"R886","R741_R1232",0.891291642314436,"2019"
"R891","R741_R1232",0.982587064676617,"2019"
"R893","R741_R1232",0.774320771253287,"2019"
"R896","R741_R1232",0.402188417400587,"2019"
"R897","R741_R1232",0.600103199174407,"2019"
"R900","R741_R1232",0.527575887131253,"2019"
"R901","R741_R1232",0.541978652222399,"2019"
"R910","R741_R1232",0.74870734229576,"2019"
"R918","R741_R1232",0.640659340659341,"2019"
"R150_R751_L230","R745",0.0757193336698637,"2019"
"R291","R745",0.153629856850716,"2019"
"R296","R745",0.512313725490196,"2019"
"R316","R745",0.0875294117647059,"2019"
"R437","R745",0.501520417028671,"2019"
"R478","R745",0.127035830618893,"2019"
"R520_L575","R745",0.290444444444444,"2019"
"R523","R745",0.229209445585216,"2019"
"R561","R745",0.685539714867617,"2019"
"R584","R745",0.0661764705882353,"2019"
"R587","R745",0.679801324503311,"2019"
"R591","R745",0.608991825613079,"2019"
"R605","R745",0.0532817703297884,"2019"
"R611","R745",0,"2019"
"R623","R745",0.363732320033777,"2019"
"R627_R1334","R745",0.145026947574718,"2019"
"R688","R745",0.0239354300027832,"2019"
"R693","R745",0.0646906101254868,"2019"
"R713","R745",0.272870662460568,"2019"
"R714","R745",0.289077828646174,"2019"
"R716","R745",0.387941963656853,"2019"
"R717","R745",0.496928926586721,"2019"
"R728","R745",0.487761194029851,"2019"
"R729","R745",0.00181488203266788,"2019"
"R730","R745",0.0552924330873444,"2019"
"R734","R745",0.315565937566362,"2019"
"R738","R745",0.228417775261817,"2019"
"R739","R745",0.337305527970871,"2019"
"R741_R1232","R745",0.667337188835806,"2019"
"R745","R745",1,"2019"
"R747","R745",0.487444608567208,"2019"
"R750","R745",0.616181745715425,"2019"
"R799","R745",0.491935483870968,"2019"
"R831_R1034","R745",0.209,"2019"
"R832","R745",0.168478260869565,"2019"
"R833","R745",0.64303941026368,"2019"
"R835","R745",0.274794753232047,"2019"
"R837_R1118_R1358_L1228_L1326","R745",0.187095614665708,"2019"
"R838","R745",0.254701773240193,"2019"
"R840","R745",0.238479897191114,"2019"
"R850","R745",0.121007140172867,"2019"
"R854","R745",0.515979381443299,"2019"
"R855","R745",0.557015485687471,"2019"
"R856","R745",0.329289428076256,"2019"
"R857","R745",0.496204933586338,"2019"
"R860","R745",0,"2019"
"R864","R745",0.463808206546796,"2019"
"R865","R745",0.268748625467341,"2019"
"R866","R745",0.277129650011006,"2019"
"R867","R745",0.592271818787475,"2019"
"R870","R745",0.269038461538462,"2019"
"R872","R745",0.234514739980126,"2019"
"R874","R745",0.0100902814657461,"2019"
"R878","R745",0,"2019"
"R879","R745",0.851583113456464,"2019"
"R882","R745",0.331963845521775,"2019"
"R883","R745",0.830373001776199,"2019"
"R886","R745",0.539450613676213,"2019"
"R891","R745",0,"2019"
"R893","R745",0.628396143733567,"2019"
"R896","R745",0.19028556178276,"2019"
"R897","R745",0.489164086687306,"2019"
"R900","R745",0.376656690893544,"2019"
"R901","R745",0.356380436514258,"2019"
"R910","R745",0.600310237849018,"2019"
"R918","R745",0,"2019"
"R150_R751_L230","R747",0.0730691569914185,"2019"
"R291","R747",0.278885480572597,"2019"
"R296","R747",0.235764705882353,"2019"
"R316","R747",0.114352941176471,"2019"
"R437","R747",0.224804517810599,"2019"
"R478","R747",0.0346461356233343,"2019"
"R520_L575","R747",0.258222222222222,"2019"
"R523","R747",0.0975359342915811,"2019"
"R561","R747",0.403258655804481,"2019"
"R584","R747",0,"2019"
"R587","R747",0.410927152317881,"2019"
"R591","R747",0.361262488646685,"2019"
"R605","R747",0.0779890428617467,"2019"
"R611","R747",0.246242774566474,"2019"
"R623","R747",0.226303567658856,"2019"
"R627_R1334","R747",0.0578147966682999,"2019"
"R688","R747",0.21987197328138,"2019"
"R693","R747",0.0184984855041108,"2019"
"R713","R747",0.256900630914827,"2019"
"R714","R747",0.271201220841509,"2019"
"R716","R747",0.271446682631357,"2019"
"R717","R747",0.578824217607488,"2019"
"R728","R747",0.237810945273632,"2019"
"R729","R747",0.249243799153055,"2019"
"R730","R747",0.0236810221390021,"2019"
"R734","R747",0.299001911233808,"2019"
"R738","R747",0.407585621285027,"2019"
"R739","R747",0.174445547831844,"2019"
"R741_R1232","R747",0.435252703042494,"2019"
"R745","R747",0.293420272673385,"2019"
"R747","R747",1,"2019"
"R750","R747",0.424870466321244,"2019"
"R799","R747",0.38010752688172,"2019"
"R831_R1034","R747",0.0955,"2019"
"R832","R747",0.0321557971014493,"2019"
"R833","R747",0.274170683300255,"2019"
"R835","R747",0.13428328772294,"2019"
"R837_R1118_R1358_L1228_L1326","R747",0.14000718907261,"2019"
"R838","R747",0.177324019344438,"2019"
"R840","R747",0.175325867449972,"2019"
"R850","R747",0.0546786922209696,"2019"
"R854","R747",0.211855670103093,"2019"
"R855","R747",0.775222900046926,"2019"
"R856","R747",0.750433275563258,"2019"
"R857","R747",0.338709677419355,"2019"
"R860","R747",0.342450765864333,"2019"
"R864","R747",0.684647302904564,"2019"
"R865","R747",0.241697822740268,"2019"
"R866","R747",0.198327096632181,"2019"
"R867","R747",0.800133244503664,"2019"
"R870","R747",0.286730769230769,"2019"
"R872","R747",0.356078171579993,"2019"
"R874","R747",0,"2019"
"R878","R747",0.469387755102041,"2019"
"R879","R747",0.602242744063325,"2019"
"R882","R747",0.931799506984388,"2019"
"R883","R747",0.604795737122558,"2019"
"R886","R747",0.831677381648159,"2019"
"R891","R747",0.783582089552239,"2019"
"R893","R747",0.429009640666082,"2019"
"R896","R747",0.29436882839605,"2019"
"R897","R747",0.378224974200206,"2019"
"R900","R747",0.284095767421975,"2019"
"R901","R747",0.305719292655727,"2019"
"R910","R747",0.477249224405377,"2019"
"R918","R747",0.559340659340659,"2019"
"R150_R751_L230","R750",0.168475517415447,"2019"
"R291","R750",0.306748466257669,"2019"
"R296","R750",0.32156862745098,"2019"
"R316","R750",0.149176470588235,"2019"
"R437","R750",0.455907906168549,"2019"
"R478","R750",0.138880663310631,"2019"
"R520_L575","R750",0.126888888888889,"2019"
"R523","R750",0.286447638603696,"2019"
"R561","R750",0.805702647657841,"2019"
"R584","R750",0.071078431372549,"2019"
"R587","R750",0.56887417218543,"2019"
"R591","R750",0.489782016348774,"2019"
"R605","R750",0.128155548394027,"2019"
"R611","R750",0.272832369942197,"2019"
"R623","R750",0.465484483850538,"2019"
"R627_R1334","R750",0.188143067123959,"2019"
"R688","R750",0.119398831060395,"2019"
"R693","R750",0.0800519255733449,"2019"
"R713","R750",0.459384858044164,"2019"
"R714","R750",0.487246566383257,"2019"
"R716","R750",0.278067333427243,"2019"
"R717","R750",0.438724773325534,"2019"
"R728","R750",0.440398009950249,"2019"
"R729","R750",0.203266787658802,"2019"
"R730","R750",0.0647648419429453,"2019"
"R734","R750",0.511361223189637,"2019"
"R738","R750",0.194169261251061,"2019"
"R739","R750",0.468056934789805,"2019"
"R741_R1232","R750",0.493588131757606,"2019"
"R745","R750",0.458209839952579,"2019"
"R747","R750",0.524864598719842,"2019"
"R750","R750",1,"2019"
"R799","R750",0.733870967741935,"2019"
"R831_R1034","R750",0.3285,"2019"
"R832","R750",0.189311594202899,"2019"
"R833","R750",0.563935355826481,"2019"
"R835","R750",0.209587619137492,"2019"
"R837_R1118_R1358_L1228_L1326","R750",0.3147016534867,"2019"
"R838","R750",0.361991760702131,"2019"
"R840","R750",0.350651734899945,"2019"
"R850","R750",0.127207816610297,"2019"
"R854","R750",0.551546391752577,"2019"
"R855","R750",0.498357578601596,"2019"
"R856","R750",0.571923743500866,"2019"
"R857","R750",0.616698292220114,"2019"
"R860","R750",0.270240700218818,"2019"
"R864","R750",0.399262332872291,"2019"
"R865","R750",0.433472619309435,"2019"
"R866","R750",0.407880255337882,"2019"
"R867","R750",0.638907395069953,"2019"
"R870","R750",0.438461538461538,"2019"
"R872","R750",0.287512421331567,"2019"
"R874","R750",0.0132766861391397,"2019"
"R878","R750",0.256902761104442,"2019"
"R879","R750",0.658311345646438,"2019"
"R882","R750",0.43303204601479,"2019"
"R883","R750",0.710479573712256,"2019"
"R886","R750",0.517241379310345,"2019"
"R891","R750",0.124378109452736,"2019"
"R893","R750",0.809377738825592,"2019"
"R896","R750",0.320256204963971,"2019"
"R897","R750",0.679050567595459,"2019"
"R900","R750",0.462163317657118,"2019"
"R901","R750",0.327385693802772,"2019"
"R910","R750",0.806618407445708,"2019"
"R918","R750",0.101098901098901,"2019"
"R150_R751_L230","R799",0.186143361938415,"2019"
"R291","R799",0.147239263803681,"2019"
"R296","R799",0.252862745098039,"2019"
"R316","R799",0.136235294117647,"2019"
"R437","R799",0.390747176368375,"2019"
"R478","R799",0.166716020136216,"2019"
"R520_L575","R799",0.0273333333333333,"2019"
"R523","R799",0.362166324435318,"2019"
"R561","R799",0.622810590631365,"2019"
"R584","R799",0.292156862745098,"2019"
"R587","R799",0.352317880794702,"2019"
"R591","R799",0.335149863760218,"2019"
"R605","R799",0.141690836824578,"2019"
"R611","R799",0,"2019"
"R623","R799",0.39265357821406,"2019"
"R627_R1334","R799",0.424301812836845,"2019"
"R688","R799",0.0175340940718063,"2019"
"R693","R799",0.126568585028126,"2019"
"R713","R799",0.364944794952681,"2019"
"R714","R799",0.400915631131458,"2019"
"R716","R799",0.134244259754895,"2019"
"R717","R799",0.261479964902018,"2019"
"R728","R799",0.353830845771144,"2019"
"R729","R799",0.0193587416817907,"2019"
"R730","R799",0.115100782024452,"2019"
"R734","R799",0.329581652155447,"2019"
"R738","R799",0.0908576280781206,"2019"
"R739","R799",0.51770936775902,"2019"
"R741_R1232","R799",0.29519738496354,"2019"
"R745","R799",0.271191464137522,"2019"
"R747","R799",0.348104382077794,"2019"
"R750","R799",0.544041450777202,"2019"
"R799","R799",1,"2019"
"R831_R1034","R799",0.5675,"2019"
"R832","R799",0.412590579710145,"2019"
"R833","R799",0.485398355542954,"2019"
"R835","R799",0.175521373973766,"2019"
"R837_R1118_R1358_L1228_L1326","R799",0.285226455787203,"2019"
"R838","R799",0.333154218162278,"2019"
"R840","R799",0.341472370111988,"2019"
"R850","R799",0.153701615933859,"2019"
"R854","R799",0.732474226804124,"2019"
"R855","R799",0.362740497419052,"2019"
"R856","R799",0.318890814558059,"2019"
"R857","R799",0.891840607210626,"2019"
"R860","R799",0,"2019"
"R864","R799",0.356385431074228,"2019"
"R865","R799",0.386188695843413,"2019"
"R866","R799",0.380585516178737,"2019"
"R867","R799",0.48834110592938,"2019"
"R870","R799",0.28,"2019"
"R872","R799",0.106989069228221,"2019"
"R874","R799",0.209240573552841,"2019"
"R878","R799",0,"2019"
"R879","R799",0.301451187335092,"2019"
"R882","R799",0.265406737880033,"2019"
"R883","R799",0.301065719360568,"2019"
"R886","R799",0.316189362945646,"2019"
"R891","R799",0,"2019"
"R893","R799",0.689745836985101,"2019"
"R896","R799",0.21697357886309,"2019"
"R897","R799",0.824561403508772,"2019"
"R900","R799",0.39760581445062,"2019"
"R901","R799",0.208061175720886,"2019"
"R910","R799",0.845398138572906,"2019"
"R918","R799",0,"2019"
"R150_R751_L230","R831_R1034",0.252397778899546,"2019"
"R291","R831_R1034",0.092280163599182,"2019"
"R296","R831_R1034",0.20643137254902,"2019"
"R316","R831_R1034",0.156862745098039,"2019"
"R437","R831_R1034",0.35490877497828,"2019"
"R478","R831_R1034",0.244003553449808,"2019"
"R520_L575","R831_R1034",0.000888888888888889,"2019"
"R523","R831_R1034",0.460728952772074,"2019"
"R561","R831_R1034",0.384521384928717,"2019"
"R584","R831_R1034",0.541176470588235,"2019"
"R587","R831_R1034",0.174503311258278,"2019"
"R591","R831_R1034",0.172797456857402,"2019"
"R605","R831_R1034",0.213556773015361,"2019"
"R611","R831_R1034",0,"2019"
"R623","R831_R1034",0.359721342621913,"2019"
"R627_R1334","R831_R1034",0.672219500244978,"2019"
"R688","R831_R1034",0.00779293069858057,"2019"
"R693","R831_R1034",0.187581133708351,"2019"
"R713","R831_R1034",0.285686119873817,"2019"
"R714","R831_R1034",0.331589274035317,"2019"
"R716","R831_R1034",0.0631074799267502,"2019"
"R717","R831_R1034",0.102954080140392,"2019"
"R728","R831_R1034",0.259303482587065,"2019"
"R729","R831_R1034",0.00967937084089534,"2019"
"R730","R831_R1034",0.194184381539817,"2019"
"R734","R831_R1034",0.213633467827564,"2019"
"R738","R831_R1034",0.0217945089159355,"2019"
"R739","R831_R1034",0.487917907977491,"2019"
"R741_R1232","R831_R1034",0.144581342720644,"2019"
"R745","R831_R1034",0.123888559573207,"2019"
"R747","R831_R1034",0.0940423436730674,"2019"
"R750","R831_R1034",0.261857313670785,"2019"
"R799","R831_R1034",0.610215053763441,"2019"
"R831_R1034","R831_R1034",1,"2019"
"R832","R831_R1034",0.669836956521739,"2019"
"R833","R831_R1034",0.378508647575844,"2019"
"R835","R831_R1034",0.188732660186845,"2019"
"R837_R1118_R1358_L1228_L1326","R831_R1034",0.285945363048167,"2019"
"R838","R831_R1034",0.31058570660935,"2019"
"R840","R831_R1034",0.300165228566183,"2019"
"R850","R831_R1034",0.212138293874483,"2019"
"R854","R831_R1034",0.561855670103093,"2019"
"R855","R831_R1034",0.0938526513374003,"2019"
"R856","R831_R1034",0.0681686886192952,"2019"
"R857","R831_R1034",0.78842504743833,"2019"
"R860","R831_R1034",0,"2019"
"R864","R831_R1034",0.167358229598893,"2019"
"R865","R831_R1034",0.321530679568947,"2019"
"R866","R831_R1034",0.296059872331059,"2019"
"R867","R831_R1034",0.233844103930713,"2019"
"R870","R831_R1034",0.151923076923077,"2019"
"R872","R831_R1034",0.062934746604836,"2019"
"R874","R831_R1034",0.475836431226766,"2019"
"R878","R831_R1034",0,"2019"
"R879","R831_R1034",0.0343007915567282,"2019"
"R882","R831_R1034",0.0846343467543139,"2019"
"R883","R831_R1034",0.0284191829484902,"2019"
"R886","R831_R1034",0.0905902980713033,"2019"
"R891","R831_R1034",0,"2019"
"R893","R831_R1034",0.470639789658195,"2019"
"R896","R831_R1034",0.134507606084868,"2019"
"R897","R831_R1034",0.516511867905057,"2019"
"R900","R831_R1034",0.349722103463018,"2019"
"R901","R831_R1034",0.13541500716903,"2019"
"R910","R831_R1034",0.512926577042399,"2019"
"R918","R831_R1034",0,"2019"
"R150_R751_L230","R832",0.278647147905098,"2019"
"R291","R832",0.118609406952965,"2019"
"R296","R832",0.159058823529412,"2019"
"R316","R832",0.173176470588235,"2019"
"R437","R832",0.322762814943527,"2019"
"R478","R832",0.323363932484454,"2019"
"R520_L575","R832",0,"2019"
"R523","R832",0.4314681724846,"2019"
"R561","R832",0.265173116089613,"2019"
"R584","R832",0.686764705882353,"2019"
"R587","R832",0.0996688741721854,"2019"
"R591","R832",0.120345140781108,"2019"
"R605","R832",0.235793318294124,"2019"
"R611","R832",0,"2019"
"R623","R832",0.38948701709943,"2019"
"R627_R1334","R832",0.618814306712396,"2019"
"R688","R832",0.0111327581408294,"2019"
"R693","R832",0.199048031155344,"2019"
"R713","R832",0.244282334384858,"2019"
"R714","R832",0.281447569217353,"2019"
"R716","R832",0.0204254120298634,"2019"
"R717","R832",0.038900263234864,"2019"
"R728","R832",0.22726368159204,"2019"
"R729","R832",0.00967937084089534,"2019"
"R730","R832",0.243198590153101,"2019"
"R734","R832",0.172223401996178,"2019"
"R738","R832",0,"2019"
"R739","R832",0.426017874875869,"2019"
"R741_R1232","R832",0.0985667588634649,"2019"
"R745","R832",0.110254890337878,"2019"
"R747","R832",0.034958148695224,"2019"
"R750","R832",0.166600239139099,"2019"
"R799","R832",0.489784946236559,"2019"
"R831_R1034","R832",0.7395,"2019"
"R832","R832",1,"2019"
"R833","R832",0.334561950666289,"2019"
"R835","R832",0.203170708691139,"2019"
"R837_R1118_R1358_L1228_L1326","R832",0.296549245147376,"2019"
"R838","R832",0.294465341214401,"2019"
"R840","R832",0.313383513860841,"2019"
"R850","R832",0.256106726794438,"2019"
"R854","R832",0.566494845360825,"2019"
"R855","R832",0.0459877991553261,"2019"
"R856","R832",0.00346620450606586,"2019"
"R857","R832",0.648956356736243,"2019"
"R860","R832",0,"2019"
"R864","R832",0.117565698478562,"2019"
"R865","R832",0.291840774136793,"2019"
"R866","R832",0.292097732775699,"2019"
"R867","R832",0.179213857428381,"2019"
"R870","R832",0.102692307692308,"2019"
"R872","R832",0.0238489566081484,"2019"
